1,2,5,2,5,1,6
1,2,5,2,5,6,1
1,2,5,2,5,6,3
1,2,5,2,5,6,9
1,2,5,2,5,6,11
1,2,5,2,5,9,6
1,2,5,2,5,9,14
1,2,5,2,7,3,6
1,2,5,2,7,3,8
1,2,5,2,7,6,1
1,2,5,2,7,6,3
1,2,5,2,7,6,9
1,2,5,2,7,6,11
1,2,5,2,7,8,3
1,2,5,2,7,8,11
1,2,5,2,7,11,6
1,2,5,2,7,11,8
1,2,5,2,7,11,14
1,2,5,2,7,11,16
1,2,5,10,5,1,6
1,2,5,10,5,6,1
1,2,5,10,5,6,3
1,2,5,10,5,6,9
1,2,5,10,5,6,11
1,2,5,10,5,9,6
1,2,5,10,5,9,14
1,2,5,10,7,3,6
1,2,5,10,7,3,8
1,2,5,10,7,6,1
1,2,5,10,7,6,3
1,2,5,10,7,6,9
1,2,5,10,7,6,11
1,2,5,10,7,8,3
1,2,5,10,7,8,11
1,2,5,10,7,11,6
1,2,5,10,7,11,8
1,2,5,10,7,11,14
1,2,5,10,7,11,16
1,2,5,10,13,9,6
1,2,5,10,13,9,14
1,2,5,10,13,14,9
1,2,5,10,13,14,11
1,2,5,10,15,11,6
1,2,5,10,15,11,8
1,2,5,10,15,11,14
1,2,5,10,15,11,16
1,2,5,10,15,14,9
1,2,5,10,15,14,11
1,2,5,10,15,16,11
1,2,7,2,5,1,6
1,2,7,2,5,6,1
1,2,7,2,5,6,3
1,2,7,2,5,6,9
1,2,7,2,5,6,11
1,2,7,2,5,9,6
1,2,7,2,5,9,14
1,2,7,2,7,3,6
1,2,7,2,7,3,8
1,2,7,2,7,6,1
1,2,7,2,7,6,3
1,2,7,2,7,6,9
1,2,7,2,7,6,11
1,2,7,2,7,8,3
1,2,7,2,7,8,11
1,2,7,2,7,11,6
1,2,7,2,7,11,8
1,2,7,2,7,11,14
1,2,7,2,7,11,16
1,2,7,4,7,3,6
1,2,7,4,7,3,8
1,2,7,4,7,6,1
1,2,7,4,7,6,3
1,2,7,4,7,6,9
1,2,7,4,7,6,11
1,2,7,4,7,8,3
1,2,7,4,7,8,11
1,2,7,4,7,11,6
1,2,7,4,7,11,8
1,2,7,4,7,11,14
1,2,7,4,7,11,16
1,2,7,10,5,1,6
1,2,7,10,5,6,1
1,2,7,10,5,6,3
1,2,7,10,5,6,9
1,2,7,10,5,6,11
1,2,7,10,5,9,6
1,2,7,10,5,9,14
1,2,7,10,7,3,6
1,2,7,10,7,3,8
1,2,7,10,7,6,1
1,2,7,10,7,6,3
1,2,7,10,7,6,9
1,2,7,10,7,6,11
1,2,7,10,7,8,3
1,2,7,10,7,8,11
1,2,7,10,7,11,6
1,2,7,10,7,11,8
1,2,7,10,7,11,14
1,2,7,10,7,11,16
1,2,7,10,13,9,6
1,2,7,10,13,9,14
1,2,7,10,13,14,9
1,2,7,10,13,14,11
1,2,7,10,15,11,6
1,2,7,10,15,11,8
1,2,7,10,15,11,14
1,2,7,10,15,11,16
1,2,7,10,15,14,9
1,2,7,10,15,14,11
1,2,7,10,15,16,11
1,2,7,12,7,3,6
1,2,7,12,7,3,8
1,2,7,12,7,6,1
1,2,7,12,7,6,3
1,2,7,12,7,6,9
1,2,7,12,7,6,11
1,2,7,12,7,8,3
1,2,7,12,7,8,11
1,2,7,12,7,11,6
1,2,7,12,7,11,8
1,2,7,12,7,11,14
1,2,7,12,7,11,16
1,2,7,12,15,11,6
1,2,7,12,15,11,8
1,2,7,12,15,11,14
1,2,7,12,15,11,16
1,2,7,12,15,14,9
1,2,7,12,15,14,11
1,2,7,12,15,16,11
1,5,2,5,2,1,6
1,5,2,5,2,3,6
1,5,2,5,2,3,8
1,5,2,5,2,6,1
1,5,2,5,2,6,3
1,5,2,5,2,6,9
1,5,2,5,2,6,11
1,5,2,5,10,6,1
1,5,2,5,10,6,3
1,5,2,5,10,6,9
1,5,2,5,10,6,11
1,5,2,5,10,9,6
1,5,2,5,10,9,14
1,5,2,5,10,11,6
1,5,2,5,10,11,8
1,5,2,5,10,11,14
1,5,2,5,10,11,16
1,5,2,5,10,14,9
1,5,2,5,10,14,11
1,5,2,7,2,1,6
1,5,2,7,2,3,6
1,5,2,7,2,3,8
1,5,2,7,2,6,1
1,5,2,7,2,6,3
1,5,2,7,2,6,9
1,5,2,7,2,6,11
1,5,2,7,4,3,6
1,5,2,7,4,3,8
1,5,2,7,4,8,3
1,5,2,7,4,8,11
1,5,2,7,10,6,1
1,5,2,7,10,6,3
1,5,2,7,10,6,9
1,5,2,7,10,6,11
1,5,2,7,10,9,6
1,5,2,7,10,9,14
1,5,2,7,10,11,6
1,5,2,7,10,11,8
1,5,2,7,10,11,14
1,5,2,7,10,11,16
1,5,2,7,10,14,9
1,5,2,7,10,14,11
1,5,2,7,12,8,3
1,5,2,7,12,8,11
1,5,2,7,12,11,6
1,5,2,7,12,11,8
1,5,2,7,12,11,14
1,5,2,7,12,11,16
1,5,2,7,12,16,11
1,5,10,5,2,1,6
1,5,10,5,2,3,6
1,5,10,5,2,3,8
1,5,10,5,2,6,1
1,5,10,5,2,6,3
1,5,10,5,2,6,9
1,5,10,5,2,6,11
1,5,10,5,10,6,1
1,5,10,5,10,6,3
1,5,10,5,10,6,9
1,5,10,5,10,6,11
1,5,10,5,10,9,6
1,5,10,5,10,9,14
1,5,10,5,10,11,6
1,5,10,5,10,11,8
1,5,10,5,10,11,14
1,5,10,5,10,11,16
1,5,10,5,10,14,9
